"","success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"336","","type-this",29,365556,"0.0-12.0-1.3",NA,101,"26,101,98,89,14,241,157,16,69,208,108,64,85,116,45,56,40,142,158,109,205,113,204,222,92,238,128,241,213,167,116,235",50,"669a702db1122fc5150a13ce","5e14ffee6f6c63b33cf77eb3","669a7957d97a8f8875b56be4",1,0,0,"true",3,66,"",8110.39999997616,"thirty four","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","thirty four","",NA
"337","","Hangman_replay",30,404272,"0.0-12.0-2.3",NA,101,"26,101,98,89,14,241,157,16,69,208,108,64,85,116,45,56,40,142,158,109,205,113,204,222,92,238,128,241,213,167,116,235",50,"669a702db1122fc5150a13ce","5e14ffee6f6c63b33cf77eb3","669a7957d97a8f8875b56be4",1,0,0,"true",3,66,"",NA,"","","","","THIRTY FOUR","E,A,I,T,H,R,Y,F,O,U",10,13,"false",NA,NA,NA,NA,NA,NA,"","","",NA
"338","","instructions",31,406195,"0.0-12.0-3.3",NA,101,"26,101,98,89,14,241,157,16,69,208,108,64,85,116,45,56,40,142,158,109,205,113,204,222,92,238,128,241,213,167,116,235",50,"669a702db1122fc5150a13ce","5e14ffee6f6c63b33cf77eb3","669a7957d97a8f8875b56be4",1,0,0,"true",3,66,"[{""page_index"":0,""viewing_time"":1922.2999999523163}]",1922.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"339","","Guess_leaderboard",32,413484,"0.0-12.0-4.3",NA,101,"26,101,98,89,14,241,157,16,69,208,108,64,85,116,45,56,40,142,158,109,205,113,204,222,92,238,128,241,213,167,116,235",50,"669a702db1122fc5150a13ce","5e14ffee6f6c63b33cf77eb3","669a7957d97a8f8875b56be4",1,0,0,"true",3,66,"",NA,"","","","","THIRTY FOUR","",NA,NA,"",6535.10000002384,32,29,3,11,21,"","","",NA
"340","","instructions",33,416487,"0.0-12.0-0.4",NA,101,"26,101,98,89,14,241,157,16,69,208,108,64,85,116,45,56,40,142,158,109,205,113,204,222,92,238,128,241,213,167,116,235",50,"669a702db1122fc5150a13ce","5e14ffee6f6c63b33cf77eb3","669a7957d97a8f8875b56be4",1,0,0,"true",3,66,"[{""page_index"":0,""viewing_time"":3001.100000023842}]",3001.19999998808,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"341","","type-this",34,421820,"0.0-12.0-1.4",NA,101,"26,101,98,89,14,241,157,16,69,208,108,64,85,116,45,56,40,142,158,109,205,113,204,222,92,238,128,241,213,167,116,235",50,"669a702db1122fc5150a13ce","5e14ffee6f6c63b33cf77eb3","669a7957d97a8f8875b56be4",1,0,0,"true",3,66,"",4830.39999997616,"wrist","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","wrist","",NA
"342","","Hangman_replay",35,454273,"0.0-12.0-2.4",NA,101,"26,101,98,89,14,241,157,16,69,208,108,64,85,116,45,56,40,142,158,109,205,113,204,222,92,238,128,241,213,167,116,235",50,"669a702db1122fc5150a13ce","5e14ffee6f6c63b33cf77eb3","669a7957d97a8f8875b56be4",1,0,0,"true",3,66,"",NA,"","","","","WRIST","A,I,O,U,E,R,W,S,T",9,11,"false",NA,NA,NA,NA,NA,NA,"","","",NA
"343","","instructions",36,456283,"0.0-12.0-3.4",NA,101,"26,101,98,89,14,241,157,16,69,208,108,64,85,116,45,56,40,142,158,109,205,113,204,222,92,238,128,241,213,167,116,235",50,"669a702db1122fc5150a13ce","5e14ffee6f6c63b33cf77eb3","669a7957d97a8f8875b56be4",1,0,0,"true",3,66,"[{""page_index"":0,""viewing_time"":2009.1000000238419}]",2009.39999997616,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"344","","Guess_leaderboard",37,459735,"0.0-12.0-4.4",NA,101,"26,101,98,89,14,241,157,16,69,208,108,64,85,116,45,56,40,142,158,109,205,113,204,222,92,238,128,241,213,167,116,235",50,"669a702db1122fc5150a13ce","5e14ffee6f6c63b33cf77eb3","669a7957d97a8f8875b56be4",1,0,0,"true",3,66,"",NA,"","","","","WRIST","",NA,NA,"",2694.89999997616,19,62,4,62,43,"","","",NA
"345","","survey-text",38,466540,"0.0-13.0",NA,101,"26,101,98,89,14,241,157,16,69,208,108,64,85,116,45,56,40,142,158,109,205,113,204,222,92,238,128,241,213,167,116,235",50,"669a702db1122fc5150a13ce","5e14ffee6f6c63b33cf77eb3","669a7957d97a8f8875b56be4",1,0,0,"true",3,66,"",6801.59999996424,"{""Q0"":""wrist""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"wrist","","",NA
"346","","survey-multi-choice",39,482608,"0.0-14.0",NA,101,"26,101,98,89,14,241,157,16,69,208,108,64,85,116,45,56,40,142,158,109,205,113,204,222,92,238,128,241,213,167,116,235",50,"669a702db1122fc5150a13ce","5e14ffee6f6c63b33cf77eb3","669a7957d97a8f8875b56be4",1,0,0,"true",3,66,"",16066.6999999881,"{""Q0"":""3. I would be <b>third</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"",NA,3,NA,NA,NA,NA,"","","",NA
"347","","html-slider-response",40,486447,"0.0-15.0",NA,101,"26,101,98,89,14,241,157,16,69,208,108,64,85,116,45,56,40,142,158,109,205,113,204,222,92,238,128,241,213,167,116,235",50,"669a702db1122fc5150a13ce","5e14ffee6f6c63b33cf77eb3","669a7957d97a8f8875b56be4",1,0,0,"true",3,66,"",3838.29999995232,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","66","<p>Overall, how confident were you in your answer to this last question?</p>",66
"348","","survey-text",41,508423,"0.0-16.0",NA,101,"26,101,98,89,14,241,157,16,69,208,108,64,85,116,45,56,40,142,158,109,205,113,204,222,92,238,128,241,213,167,116,235",50,"669a702db1122fc5150a13ce","5e14ffee6f6c63b33cf77eb3","669a7957d97a8f8875b56be4",1,0,0,"true",3,66,"",21974.3000000119,"{""Q0"":""how we judged the players abilities ""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"349","","survey-text",42,513703,"0.0-17.0",NA,101,"26,101,98,89,14,241,157,16,69,208,108,64,85,116,45,56,40,142,158,109,205,113,204,222,92,238,128,241,213,167,116,235",50,"669a702db1122fc5150a13ce","5e14ffee6f6c63b33cf77eb3","669a7957d97a8f8875b56be4",1,0,0,"true",3,66,"",5278.19999998808,"{""Q0"":""no""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"350","","instructions",43,526867,"0.0-18.0",NA,101,"26,101,98,89,14,241,157,16,69,208,108,64,85,116,45,56,40,142,158,109,205,113,204,222,92,238,128,241,213,167,116,235",50,"669a702db1122fc5150a13ce","5e14ffee6f6c63b33cf77eb3","669a7957d97a8f8875b56be4",1,0,0,"true",3,66,"[{""page_index"":0,""viewing_time"":13163.900000035763}]",13164,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"351","true","fullscreen",0,2381,"0.0-0.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"352","","instructions",1,6573,"0.0-1.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":4190.800000190735}]",4191.10000038147,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"353","","instructions",2,19267,"0.0-2.0-0.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":12693.199999809265}]",12693.3000001907,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"354","","survey-multi-choice",3,28489,"0.0-2.0-1.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",9220.39999961853,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"355","","instructions",4,29895,"0.0-3.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":1405.0999994277954}]",1405.19999980927,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"356","","Hangman",5,46313,"0.0-4.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","ZEBRA","Z,E,B,R,A",5,15,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"357","","instructions",6,59817,"0.0-5.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":2202.5},{""page_index"":1,""viewing_time"":11300.199999809265}]",13503.3000001907,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"358","","survey-multi-choice",7,64211,"0.0-6.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",4393.19999980927,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}","[0]","false","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"359","","instructions",8,65634,"0.0-7.0-0.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":1423.0999994277954}]",1423.30000019073,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"360","","survey-multi-choice",9,71363,"0.0-7.0-1.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",5727.5,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"361","","instructions",10,79034,"0.0-8.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":7671}]",7671.10000038147,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"362","","survey-multi-choice",11,83866,"0.0-9.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",4831.0999994278,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"363","","instructions",12,93922,"0.0-11.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":10055.5}]",10055.6000003815,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"364","","instructions",13,101858,"0.0-12.0-0.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":7935.5}]",7935.5999994278,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"365","","Hangman_replay",14,119669,"0.0-12.0-1.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","NECTARINE","A,N,E,C,T,R,I",7,15,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"366","","instructions",15,121472,"0.0-12.0-2.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":1803.1999998092651}]",1803.39999961853,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"367","","Guess_leaderboard",16,126470,"0.0-12.0-3.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","NECTARINE","",NA,NA,"",4238.89999961853,2,2,0,12,10,"",NA,"",NA
"368","","instructions",17,130374,"0.0-12.0-0.1",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":3903.5999994277954}]",3903.5999994278,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"369","","Hangman_replay",18,176715,"0.0-12.0-1.1",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","HAWAII","A,N,H,W,I",5,14,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"370","","instructions",19,178530,"0.0-12.0-2.1",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":1815}]",1815.19999980927,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"371","","Guess_leaderboard",20,181281,"0.0-12.0-3.1",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","HAWAII","",NA,NA,"",1991.69999980927,63,96,1,51,12,"",NA,"",NA
"372","","instructions",21,183808,"0.0-12.0-0.2",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":2526.300000190735}]",2526.4000005722,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"373","","Hangman_replay",22,216867,"0.0-12.0-1.2",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","SHAKIRA","E,A,S,H,K,I,R",7,14,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"374","","instructions",23,219026,"0.0-12.0-2.2",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":2157.800000190735}]",2158.0999994278,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"375","","Guess_leaderboard",24,222652,"0.0-12.0-3.2",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","SHAKIRA","",NA,NA,"",2867.30000019073,10,11,2,19,9,"",NA,"",NA
"376","","instructions",25,224164,"0.0-12.0-0.3",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":1511.1999998092651}]",1511.4000005722,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"377","","Hangman_replay",26,257821,"0.0-12.0-1.3",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","THIRTY FOUR","T,W,H,I,R,Y,F,O,U",9,14,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"378","","instructions",27,259025,"0.0-12.0-2.3",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":1203.3000001907349}]",1203.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"379","","Guess_leaderboard",28,264072,"0.0-12.0-3.3",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","THIRTY FOUR","",NA,NA,"",4283.69999980927,30,84,3,28,2,"",NA,"",NA
"380","","instructions",29,265352,"0.0-12.0-0.4",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":1278.2999992370605}]",1278.39999961853,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"381","","Hangman_replay",30,334778,"0.0-12.0-1.4",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","THUMB","A,E,I,O,U,D,M,N,T,R,H,B",12,8,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"382","","instructions",31,336111,"0.0-12.0-2.4",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":1333.1000003814697}]",1333.30000019073,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"383","","Guess_leaderboard",32,338427,"0.0-12.0-3.4",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",NA,"","","","","THUMB","",NA,NA,"",1549,86,1,4,58,28,"",NA,"",NA
"384","","survey-text",33,342310,"0.0-13.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",3880.80000019073,"{""Q0"":""Thumb""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"thumb",NA,"",NA
"385","","survey-multi-choice",34,349036,"0.0-14.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",6725,"{""Q0"":""1. I would be <b>first</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"",NA,1,NA,NA,NA,NA,"",NA,"",NA
"386","","html-slider-response",35,352388,"0.0-15.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",3350.89999961853,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","83","<p>Overall, how confident were you in your answer to this last question?</p>",83
"387","","survey-text",36,377449,"0.0-16.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",25060.3000001907,"{""Q0"":""Perceptions of how others view people playing games.""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"388","","survey-text",37,381056,"0.0-17.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"",3605.19999980927,"{""Q0"":""No.""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"389","","instructions",38,387109,"0.0-18.0",NA,102,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","66798b60f632d63fe56b20ef","669a84c2bc0b7e0b29c63d31",1,0,0,"false",1,83,"[{""page_index"":0,""viewing_time"":6053.300000190735}]",6053.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"390","true","fullscreen",0,5093,"0.0-0.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",NA,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"391","","instructions",1,11139,"0.0-1.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"[{""page_index"":0,""viewing_time"":6043}]",6044,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"392","","instructions",2,25913,"0.0-2.0-0.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"[{""page_index"":0,""viewing_time"":14769}]",14770,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"393","","survey-multi-choice",3,37960,"0.0-2.0-1.0",NA,103,"3,27,74,245,25,126,195,10,146,111,72,207,64,225,26,125,188,71,0,72,162,30,64,3,183,163,192,124,93,171,27,170",51,"669a702db1122fc5150a13ce","669007f15b776f0af8ce4069","669a86840fd13a648eb5945b",1,1,0,"true",2,100,"",12045,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
