"","success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"430","","instructions",4,43558,"0.0-3.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"[{""page_index"":0,""viewing_time"":1354}]",1356,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"431","","Hangman",5,66295,"0.0-4.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",NA,"","","","","ZEBRA","Z,E,B,R,A",5,15,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"432","","instructions",6,69499,"0.0-5.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"[{""page_index"":0,""viewing_time"":1532},{""page_index"":1,""viewing_time"":1671}]",3203,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"433","","survey-multi-choice",7,74628,"0.0-6.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",5126,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"434","","instructions",8,75907,"0.0-8.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"[{""page_index"":0,""viewing_time"":1276}]",1276,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"435","","survey-multi-choice",9,82091,"0.0-9.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",6180,"{""Q0"":""...how well players did (in terms of <b>points</b>) in <b>previous games.</b>""}","[0]","false","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"436","","instructions",10,84216,"0.0-10.0-0.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"[{""page_index"":0,""viewing_time"":2120}]",2122,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"437","","survey-multi-choice",11,87237,"0.0-10.0-1.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",3016,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"438","","instructions",12,111513,"0.0-11.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"[{""page_index"":0,""viewing_time"":24270}]",24272,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"439","","instructions",13,112691,"0.0-12.0-0.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"[{""page_index"":0,""viewing_time"":1172}]",1175,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"440","","Hangman_replay",14,160088,"0.0-12.0-1.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",NA,"","","","","HAWAII","R,O,E,A,M,N,K,S,T,Y,H,W,I",13,6,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"441","","instructions",15,163234,"0.0-12.0-2.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"[{""page_index"":0,""viewing_time"":3146}]",3146,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"442","","Guess_leaderboard",16,167093,"0.0-12.0-3.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",NA,"","","","","HAWAII","",NA,NA,"",3074,25,18,0,73,48,"",NA,"",NA
"443","","instructions",17,168902,"0.0-12.0-0.1",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"[{""page_index"":0,""viewing_time"":1809}]",1809,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"444","","Hangman_replay",18,187107,"0.0-12.0-1.1",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",NA,"","","","","THIRTY FOUR","T,I,R,Y,O,U,F,H",8,15,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"445","","instructions",19,189211,"0.0-12.0-2.1",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"[{""page_index"":0,""viewing_time"":2101}]",2103,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"446","","Guess_leaderboard",20,191091,"0.0-12.0-3.1",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",NA,"","","","","THIRTY FOUR","",NA,NA,"",1099,1,85,1,4,3,"",NA,"",NA
"447","","instructions",21,192897,"0.0-12.0-0.2",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"[{""page_index"":0,""viewing_time"":1804}]",1804,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"448","","Hangman_replay",22,279960,"0.0-12.0-1.2",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",NA,"","","","","WRIST","L,E,A,I,O,R,S,W,T",9,11,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"449","","instructions",23,281524,"0.0-12.0-2.2",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"[{""page_index"":0,""viewing_time"":1561}]",1562,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"450","","Guess_leaderboard",24,285023,"0.0-12.0-3.2",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",NA,"","","","","WRIST","",NA,NA,"",2728,31,100,2,70,39,"",NA,"",NA
"451","","instructions",25,286420,"0.0-12.0-0.3",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"[{""page_index"":0,""viewing_time"":1396}]",1397,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"452","","Hangman_replay",26,337875,"0.0-12.0-1.3",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",NA,"","","","","FIG","F,I,G",3,15,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"453","","instructions",27,341461,"0.0-12.0-2.3",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"[{""page_index"":0,""viewing_time"":3586}]",3587,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"454","","Guess_leaderboard",28,347757,"0.0-12.0-3.3",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",NA,"","","","","FIG","",NA,NA,"",5525,5,26,3,14,9,"",NA,"",NA
"455","","instructions",29,351004,"0.0-12.0-0.4",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"[{""page_index"":0,""viewing_time"":3246}]",3246,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"456","","Hangman_replay",30,411309,"0.0-12.0-1.4",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",NA,"","","","","USAIN BOLT","E,A,O,R,T,S,I,H,U,N,B,L",12,12,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"457","","instructions",31,416577,"0.0-12.0-2.4",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"[{""page_index"":0,""viewing_time"":5267}]",5267,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"458","","Guess_leaderboard",32,419190,"0.0-12.0-3.4",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",NA,"","","","","USAIN BOLT","",NA,NA,"",1838,18,92,4,27,9,"",NA,"",NA
"459","","survey-text",33,436212,"0.0-13.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",16952,"{""Q0"":""Usain Bolt""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"usain bolt",NA,"",NA
"460","","survey-multi-choice",34,439560,"0.0-14.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",3340,"{""Q0"":""3. I would be <b>third</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"",NA,3,NA,NA,NA,NA,"",NA,"",NA
"461","","html-slider-response",35,443229,"0.0-15.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",3641,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","63","<p>Overall, how confident were you in your answer to this last question?</p>",63
"462","","survey-text",36,465203,"0.0-16.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",21953,"{""Q0"":""Identifying words""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"463","","survey-text",37,470839,"0.0-17.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"",5614,"{""Q0"":""Yes""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"464","","instructions",38,498860,"0.0-18.0",NA,310,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6687e7ab774852dc74bdca19","66a11af7e345d5f135598791",1,1,0,"false",3,63,"[{""page_index"":0,""viewing_time"":28018}]",28019,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"465","true","fullscreen",0,4490,"0.0-0.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"",NA,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"466","","instructions",1,9533,"0.0-1.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"[{""page_index"":0,""viewing_time"":5040.5}]",5040.90000009537,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"467","","instructions",2,57321,"0.0-2.0-0.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"[{""page_index"":0,""viewing_time"":47786.39999985695}]",47786.6999998093,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"468","","survey-multi-choice",3,67024,"0.0-2.0-1.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"",9700,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"469","","instructions",4,68388,"0.0-3.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"[{""page_index"":0,""viewing_time"":1361}]",1361.29999995232,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"470","","Hangman",5,188235,"0.0-4.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"",NA,"","","","","ZEBRA","H,I,O,U,E,A,S,R,T,K,L,M,N,B,Z",15,5,"false",NA,NA,NA,NA,NA,NA,"","","",NA
"471","","instructions",6,215141,"0.0-5.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"[{""page_index"":0,""viewing_time"":6418.700000047684},{""page_index"":1,""viewing_time"":20483.299999952316}]",26903.3000001907,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"472","","survey-multi-choice",7,220416,"0.0-6.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"",5262.79999995232,"{""Q0"":""...from <b>a previous session</b> that is part of the upcoming tournament.""}","[0]","false","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"473","","instructions",8,221927,"0.0-7.0-0.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"[{""page_index"":0,""viewing_time"":1506.4000000953674}]",1506.70000004768,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"474","","survey-multi-choice",9,230527,"0.0-7.0-1.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"",8598.5,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"475","","instructions",10,259943,"0.0-8.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"[{""page_index"":0,""viewing_time"":29412.400000095367}]",29412.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"476","","survey-multi-choice",11,267544,"0.0-9.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"",7600.10000014305,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"477","","instructions",12,290819,"0.0-11.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"[{""page_index"":0,""viewing_time"":23272.700000047684}]",23273.0999999046,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"478","","instructions",13,315800,"0.0-12.0-0.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"[{""page_index"":0,""viewing_time"":24979.5}]",24979.7999999523,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"479","","type-this",14,324581,"0.0-12.0-1.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"",8245.10000014305,"HAWAII","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","HAWAII","",NA
"480","","Hangman_replay",15,371985,"0.0-12.0-2.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"",NA,"","","","","HAWAII","R,O,E,A,M,N,K,S,T,Y,H,W,I",13,6,"false",NA,NA,NA,NA,NA,NA,"","","",NA
"481","","instructions",16,376765,"0.0-12.0-3.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"[{""page_index"":0,""viewing_time"":4777.5}]",4778.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"482","","Guess_leaderboard",17,390263,"0.0-12.0-4.0",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"",NA,"","","","","HAWAII","",NA,NA,"",12730.6999998093,46,18,0,73,27,"","","",NA
"483","","instructions",18,403708,"0.0-12.0-0.1",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"[{""page_index"":0,""viewing_time"":13442.799999952316}]",13443.1000001431,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"484","","type-this",19,410334,"0.0-12.0-1.1",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"",6119.5,"THIRTY FOUR","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","THIRTY FOUR","",NA
"485","","Hangman_replay",20,428568,"0.0-12.0-2.1",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"",NA,"","","","","THIRTY FOUR","T,I,R,Y,O,U,F,H",8,15,"false",NA,NA,NA,NA,NA,NA,"","","",NA
"486","","instructions",21,430849,"0.0-12.0-3.1",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"[{""page_index"":0,""viewing_time"":2280.2000000476837}]",2280.70000004768,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"487","","Guess_leaderboard",22,436213,"0.0-12.0-4.1",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"",NA,"","","","","THIRTY FOUR","",NA,NA,"",4605.09999990463,2,85,1,4,2,"","","",NA
"488","","instructions",23,448365,"0.0-12.0-0.2",NA,311,"33,14,59,22,12,53,88,24,80,148,37,185,217,233,253,62,162,226,135,242,196,58,19,229,190,136,23,20,13,176,185,230",155,"66a0b3911f23dfc7665bb169","6135e00cdb42bb8c6bc32b71","66a123f03968ebe6916716b3",1,0,0,"true",6,72,"[{""page_index"":0,""viewing_time"":12150.299999952316}]",12150.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
