"","success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"313","","type-this",22,181394,"0.0-12.0-1.2",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"",3916.40000000037,"USAIN BOLT","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","USAIN BOLT","",NA
"314","","Hangman_replay",23,205930,"0.0-12.0-2.2",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"",NA,"","","","","USAIN BOLT","A,E,I,O,U,L,M,N,S,B,T",11,13,"false",NA,NA,NA,NA,NA,NA,"","","",NA
"315","","instructions",24,207006,"0.0-12.0-3.2",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"[{""page_index"":0,""viewing_time"":1073.7999999998137}]",1074.29999999981,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"316","","Guess_leaderboard",25,210143,"0.0-12.0-4.2",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"",NA,"","","","","USAIN BOLT","",NA,NA,"",2382.5,48,49,2,65,17,"","","",NA
"317","","instructions",26,212423,"0.0-12.0-0.3",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"[{""page_index"":0,""viewing_time"":2277.600000000559}]",2278,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"318","","type-this",27,215977,"0.0-12.0-1.3",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"",3050.89999999944,"FIG","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","FIG","",NA
"319","","Hangman_replay",28,261347,"0.0-12.0-2.3",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"",NA,"","","","","FIG","S,E,A,O,I,T,M,N,R,V,W,L,D,H,G,F",16,2,"false",NA,NA,NA,NA,NA,NA,"","","",NA
"320","","instructions",29,262939,"0.0-12.0-3.3",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"[{""page_index"":0,""viewing_time"":1590.9000000003725}]",1591.40000000037,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"321","","Guess_leaderboard",30,268492,"0.0-12.0-4.3",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"",NA,"","","","","FIG","",NA,NA,"",4785.5,81,63,3,56,25,"","","",NA
"322","","instructions",31,270489,"0.0-12.0-0.4",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"[{""page_index"":0,""viewing_time"":1994.5999999996275}]",1995.19999999925,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"323","","type-this",32,274726,"0.0-12.0-1.4",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"",3732.69999999925,"WRIST","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","WRIST","",NA
"324","","Hangman_replay",33,307963,"0.0-12.0-2.4",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"",NA,"","","","","WRIST","E,A,O,I,N,M,R,W,S,T",10,10,"false",NA,NA,NA,NA,NA,NA,"","","",NA
"325","","instructions",34,309106,"0.0-12.0-3.4",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"[{""page_index"":0,""viewing_time"":1141.5}]",1142.10000000149,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"326","","Guess_leaderboard",35,315809,"0.0-12.0-4.4",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"",NA,"","","","","WRIST","",NA,NA,"",5948.59999999963,52,23,4,26,26,"","","",NA
"327","","survey-text",36,320457,"0.0-13.0",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"",4644.90000000037,"{""Q0"":""WRIST""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"wrist","","",NA
"328","","survey-multi-choice",37,325306,"0.0-14.0",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"",4846,"{""Q0"":""2. I would be <b>second</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"",NA,2,NA,NA,NA,NA,"","","",NA
"329","","html-slider-response",38,327772,"0.0-15.0",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"",2463.59999999963,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","27","<p>Overall, how confident were you in your answer to this last question?</p>",27
"330","","survey-text",39,358988,"0.0-16.0",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"",31212.5,"{""Q0"":""I'm not sure. Some people had harder words than others. Maybe something to do with how we evaluate speed vs quality?""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"331","","survey-text",40,365858,"0.0-17.0",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"",6868.69999999925,"{""Q0"":""nope""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"332","","instructions",41,368556,"0.0-18.0",NA,507,"231,134,111,220,102,114,248,39,199,111,97,36,202,62,234,255,68,175,248,183,202,244,238,20,105,178,171,136,126,126,120,117",253,"66a3ed3c5d10d0e7d8a6b9da","5d74001d391b6600175f433b","66a41999272f23d1b660ce04",1,0,0,"true",2,27,"[{""page_index"":0,""viewing_time"":2696.300000000745}]",2696.70000000112,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"333","true","fullscreen",0,3870,"0.0-0.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",NA,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"334","","instructions",1,8683,"0.0-1.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"[{""page_index"":0,""viewing_time"":4812.099999964237}]",4812.29999995232,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"335","","instructions",2,56075,"0.0-2.0-0.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"[{""page_index"":0,""viewing_time"":47391}]",47391.1999999881,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"336","","survey-multi-choice",3,64436,"0.0-2.0-1.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",8358.79999995232,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"337","","instructions",4,71003,"0.0-3.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"[{""page_index"":0,""viewing_time"":6565.5}]",6565.69999998808,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"338","","Hangman",5,92603,"0.0-4.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",NA,"","","","","ZEBRA","C,A,Z,E,B,R",6,14,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"339","","instructions",6,181204,"0.0-5.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"[{""page_index"":0,""viewing_time"":4182.599999964237},{""page_index"":1,""viewing_time"":84415.69999998808}]",88598.7999999523,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"340","","survey-multi-choice",7,187635,"0.0-6.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",6430.89999997616,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"341","","instructions",8,213323,"0.0-8.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"[{""page_index"":0,""viewing_time"":25686.5}]",25686.6000000238,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"342","","survey-multi-choice",9,220995,"0.0-9.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",7671.40000003576,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"343","","instructions",10,261707,"0.0-11.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"[{""page_index"":0,""viewing_time"":40710.19999998808}]",40710.3999999762,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"344","","instructions",11,276355,"0.0-12.0-0.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"[{""page_index"":0,""viewing_time"":14647}]",14647.1000000238,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"345","","Hangman_replay",12,314090,"0.0-12.0-1.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",NA,"","","","","THIRTY FOUR","F,O,U,R,T,H,I,Y",8,15,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"346","","instructions",13,320299,"0.0-12.0-2.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"[{""page_index"":0,""viewing_time"":6207.400000035763}]",6208,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"347","","Guess_leaderboard",14,326222,"0.0-12.0-3.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",NA,"","","","","THIRTY FOUR","",NA,NA,"",5159.39999997616,3,41,0,74,71,"",NA,"",NA
"348","","instructions",15,339363,"0.0-12.0-0.1",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"[{""page_index"":0,""viewing_time"":13139.399999976158}]",13139.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"349","","Hangman_replay",16,414552,"0.0-12.0-1.1",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",NA,"","","","","KENTUCKY","A,S,I,O,T,R,E,H,U,B,K,N,C,Y",14,8,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"350","","instructions",17,419835,"0.0-12.0-2.1",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"[{""page_index"":0,""viewing_time"":5281.200000047684}]",5281.70000004768,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"351","","Guess_leaderboard",18,429669,"0.0-12.0-3.1",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",NA,"","","","","KENTUCKY","",NA,NA,"",9073,74,89,1,61,13,"",NA,"",NA
"352","","instructions",19,443203,"0.0-12.0-0.2",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"[{""page_index"":0,""viewing_time"":13532.5}]",13532.6999999881,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"353","","Hangman_replay",20,514921,"0.0-12.0-1.2",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",NA,"","","","","THUMB","E,S,C,N,O,K,A,B,U,R,I,P,X,Y,L,M,T,H",18,2,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"354","","instructions",21,519731,"0.0-12.0-2.2",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"[{""page_index"":0,""viewing_time"":4808.399999976158}]",4808.89999997616,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"355","","Guess_leaderboard",22,524640,"0.0-12.0-3.2",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",NA,"","","","","THUMB","",NA,NA,"",4150.40000003576,96,69,2,60,36,"",NA,"",NA
"356","","instructions",23,534795,"0.0-12.0-0.3",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"[{""page_index"":0,""viewing_time"":10152.899999976158}]",10153.1999999881,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"357","","Hangman_replay",24,552654,"0.0-12.0-1.3",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",NA,"","","","","SHAKIRA","D,V,X,Y,H,G,K,S,T,A,R,I",12,9,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"358","","instructions",25,556467,"0.0-12.0-2.3",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"[{""page_index"":0,""viewing_time"":3811.199999988079}]",3811.59999996424,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"359","","Guess_leaderboard",26,561791,"0.0-12.0-3.3",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",NA,"","","","","SHAKIRA","",NA,NA,"",4567.5,58,32,3,90,32,"",NA,"",NA
"360","","instructions",27,572634,"0.0-12.0-0.4",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"[{""page_index"":0,""viewing_time"":10841.5}]",10841.5999999642,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"361","","Hangman_replay",28,588457,"0.0-12.0-1.4",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",NA,"","","","","FIG","E,A,I,F,G",5,13,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"362","","instructions",29,593778,"0.0-12.0-2.4",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"[{""page_index"":0,""viewing_time"":5319.300000011921}]",5319.80000001192,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"363","","Guess_leaderboard",30,597511,"0.0-12.0-3.4",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",NA,"","","","","FIG","",NA,NA,"",2976.30000001192,21,7,4,26,5,"",NA,"",NA
"364","","survey-text",31,606947,"0.0-13.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",9430.30000001192,"{""Q0"":""fig""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"fig",NA,"",NA
"365","","survey-multi-choice",32,617059,"0.0-14.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",10110.9000000358,"{""Q0"":""2. I would be <b>second</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"",NA,2,NA,NA,NA,NA,"",NA,"",NA
"366","","html-slider-response",33,621827,"0.0-15.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",4765.60000002384,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","78","<p>Overall, how confident were you in your answer to this last question?</p>",78
"367","","survey-text",34,642427,"0.0-16.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",20598,"{""Q0"":""People's self confidence in solving puzzles?""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"368","","survey-text",35,651667,"0.0-17.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"",9238.19999998808,"{""Q0"":""Nothing I can think of.""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"369","","instructions",36,660194,"0.0-18.0",NA,508,"149,18,217,93,0,214,27,222,192,61,43,153,214,236,196,85,238,86,68,174,82,209,14,124,74,97,201,48,98,220,151,163",254,"66a3ed3c5d10d0e7d8a6b9da","665600778ac0edc5607cbfdd","66a41d4f3b8103637e633dbe",1,0,0,"false",2,78,"[{""page_index"":0,""viewing_time"":8526.5}]",8526.69999998808,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
