"","success","trial_type","trial_index","time_elapsed","internal_node_id","protocol_sum","subject_identifier","subject_sum","subject_pair","STUDY_ID","PROLIFIC_PID","SESSION_ID","practice_instructions","leaderboard_instructions","bonus","reveal_word","self_rating","confidence","view_history","rt","responses","question_order","correct","test_part","word","final_keyboard_state","num_clicks","points","cheat","position_RT","position","player","i_game","true_position","distance","last_word","response","stimulus","confidence_slider_self_response"
"841","","Guess_leaderboard",28,746012,"0.0-12.0-4.1",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"",NA,"","","","","WRIST","",NA,NA,"",2449,84,32,1,89,5,"","","",NA
"842","","instructions",29,749429,"0.0-12.0-0.2",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"[{""page_index"":0,""viewing_time"":3415.899999976158}]",3416.09999990463,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"843","","type-this",30,753995,"0.0-12.0-1.2",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"",4063.40000009537,"FIG","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","FIG","",NA
"844","","Hangman_replay",31,796874,"0.0-12.0-2.2",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"",NA,"","","","","FIG","F,I,G",3,15,"false",NA,NA,NA,NA,NA,NA,"","","",NA
"845","","instructions",32,798811,"0.0-12.0-3.2",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"[{""page_index"":0,""viewing_time"":1936.3000000715256}]",1936.60000002384,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"846","","Guess_leaderboard",33,802636,"0.0-12.0-4.2",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"",NA,"","","","","FIG","",NA,NA,"",3055.89999997616,2,59,2,79,77,"","","",NA
"847","","instructions",34,807467,"0.0-12.0-0.3",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"[{""page_index"":0,""viewing_time"":4829.600000023842}]",4829.79999995232,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"848","","type-this",35,815230,"0.0-12.0-1.3",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"",7260.39999997616,"HAWAII","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","HAWAII","",NA
"849","","Hangman_replay",36,844631,"0.0-12.0-2.3",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"",NA,"","","","","HAWAII","A,K,H,W,I",5,14,"false",NA,NA,NA,NA,NA,NA,"","","",NA
"850","","instructions",37,846512,"0.0-12.0-3.3",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"[{""page_index"":0,""viewing_time"":1880}]",1880.30000007153,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"851","","Guess_leaderboard",38,854406,"0.0-12.0-4.3",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"",NA,"","","","","HAWAII","",NA,NA,"",7113.89999997616,4,13,3,5,1,"","","",NA
"852","","instructions",39,863666,"0.0-12.0-0.4",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"[{""page_index"":0,""viewing_time"":9259.300000071526}]",9259.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"853","","type-this",40,867346,"0.0-12.0-1.4",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"",3176.60000002384,"THIRTY FOUR","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","THIRTY FOUR","",NA
"854","","Hangman_replay",41,898315,"0.0-12.0-2.4",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"",NA,"","","","","THIRTY FOUR","S,E,V,N,I,B,A,L,M,O,R,U,F,T,H,Y",16,7,"false",NA,NA,NA,NA,NA,NA,"","","",NA
"855","","instructions",42,899712,"0.0-12.0-3.4",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"[{""page_index"":0,""viewing_time"":1396.0999999046326}]",1396.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"856","","Guess_leaderboard",43,904058,"0.0-12.0-4.4",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"",NA,"","","","","THIRTY FOUR","",NA,NA,"",3571.29999995232,35,91,4,89,54,"","","",NA
"857","","survey-text",44,909238,"0.0-13.0",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"",5178,"{""Q0"":""THIRTY FOUR""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"thirty four","","",NA
"858","","survey-multi-choice",45,921359,"0.0-14.0",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"",12120,"{""Q0"":""5. I would be <b>fifth</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"",NA,5,NA,NA,NA,NA,"","","",NA
"859","","html-slider-response",46,925893,"0.0-15.0",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"",4531.59999990463,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","28","<p>Overall, how confident were you in your answer to this last question?</p>",28
"860","","survey-text",47,946588,"0.0-16.0",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"",20692.5,"{""Q0"":""How people predict outcomes.""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"861","","survey-text",48,954738,"0.0-17.0",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"",8148,"{""Q0"":""That I am bad with guessing.""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"862","","instructions",49,956388,"0.0-18.0",NA,113,"118,136,182,239,82,85,89,98,208,8,255,248,148,34,53,130,196,132,81,124,234,125,164,158,230,120,0,173,199,252,136,102",56,"669a702db1122fc5150a13ce","5748814f7fd0ec000fb6e5bf","669abe06b6ec89cd554f36b4",1,1,1,"true",5,28,"[{""page_index"":0,""viewing_time"":1649.2000000476837}]",1649.39999997616,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","","",NA
"863","true","fullscreen",0,3706,"0.0-0.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",NA,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"864","","instructions",1,10054,"0.0-1.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":6345.5999999940395}]",6346.39999997616,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"865","","instructions",2,37653,"0.0-2.0-0.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":27597.90000000596}]",27598.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"866","","survey-multi-choice",3,44748,"0.0-2.0-1.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",7092,"{""Q0"":""... reveal the word with as <b>few letter guesses</b> as possible""}","[0]","true","multichoice_nonpretend","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"867","","instructions",4,58246,"0.0-3.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":13495.90000000596}]",13496.2000000179,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"868","","Hangman",5,214335,"0.0-4.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",NA,"","","","","ZEBRA","T,I,G,E,R,Z,B,A",8,12,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"869","","instructions",6,258927,"0.0-5.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":14183.700000017881},{""page_index"":1,""viewing_time"":30404}]",44589,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"870","","survey-multi-choice",7,268726,"0.0-6.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",9797,"{""Q0"":""...from <b>a previous session</b> that is not part of the upcoming tournament.""}","[0]","true","multichoice_leaderboard","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"871","","instructions",8,278544,"0.0-8.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":9816.90000000596}]",9817.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"872","","survey-multi-choice",9,295810,"0.0-9.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",17263.7000000179,"{""Q0"":""...how well players did (in terms of <b>points</b>) in <b>previous games.</b>""}","[0]","false","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"873","","instructions",10,299402,"0.0-10.0-0.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":3589.800000011921}]",3590.09999999404,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"874","","survey-multi-choice",11,308162,"0.0-10.0-1.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",8758.30000001192,"{""Q0"":""...how well players did (in terms of <b>points</b>) in <b>previous games.</b>""}","[0]","false","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"875","","instructions",12,310145,"0.0-10.1-0.1",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":1981.4000000059605}]",1981.59999999404,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"876","","survey-multi-choice",13,314860,"0.0-10.1-1.1",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",4712.90000000596,"{""Q0"":""...players' leaderboard position (in terms of <b>points</b>) in an <b>upcoming tournament.</b>""}","[0]","true","multichoice_tournament","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"877","","instructions",14,480442,"0.0-11.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":165581.5}]",165581.900000006,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"878","","instructions",15,491734,"0.0-12.0-0.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":11290}]",11290.3000000119,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"879","","Hangman_replay",16,513758,"0.0-12.0-1.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",NA,"","","","","WRIST","B,I,A,U,E,S,W,R,T",9,11,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"880","","instructions",17,578222,"0.0-12.0-2.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":64460.29999998212}]",64461.5,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"881","","Guess_leaderboard",18,581330,"0.0-12.0-3.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",NA,"","","","","WRIST","",NA,NA,"",2341.09999999404,38,81,0,72,34,"",NA,"",NA
"882","","instructions",19,587233,"0.0-12.0-0.1",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":5899.800000011921}]",5900.09999999404,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"883","","Hangman_replay",20,659203,"0.0-12.0-1.1",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",NA,"","","","","FIG","F,I,G",3,15,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"884","","instructions",21,660911,"0.0-12.0-2.1",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":1705.5}]",1705.90000000596,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"885","","Guess_leaderboard",22,664981,"0.0-12.0-3.1",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",NA,"","","","","FIG","",NA,NA,"",3307.5,40,69,1,77,37,"",NA,"",NA
"886","","instructions",23,666840,"0.0-12.0-0.2",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":1854}]",1854.40000000596,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"887","","Hangman_replay",24,721834,"0.0-12.0-1.2",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",NA,"","","","","USAIN BOLT","A,I,R,E,O,N,L,S,U,B,T",11,13,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"888","","instructions",25,727097,"0.0-12.0-2.2",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":5261.5}]",5262.40000000596,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"889","","Guess_leaderboard",26,728081,"0.0-12.0-3.2",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",NA,"","","","","USAIN BOLT","",NA,NA,"",211.699999988079,1,76,2,51,50,"",NA,"",NA
"890","","instructions",27,731044,"0.0-12.0-0.3",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":2960.699999988079}]",2961,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"891","","Hangman_replay",28,760428,"0.0-12.0-1.3",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",NA,"","","","","HAWAII","A,K,H,W,I",5,14,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"892","","instructions",29,763367,"0.0-12.0-2.3",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":2937.2000000178814}]",2937.60000002384,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"893","","Guess_leaderboard",30,766189,"0.0-12.0-3.3",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",NA,"","","","","HAWAII","",NA,NA,"",2058.5,3,13,3,5,2,"",NA,"",NA
"894","","instructions",31,769116,"0.0-12.0-0.4",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":2923.7000000178814}]",2924,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"895","","Hangman_replay",32,803719,"0.0-12.0-1.4",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",NA,"","","","","THIRTY FOUR","E,O,F,U,R,T,W,H,I,Y",10,13,"false",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"896","","instructions",33,805055,"0.0-12.0-2.4",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"[{""page_index"":0,""viewing_time"":1335.0999999940395}]",1335.40000000596,"","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA
"897","","Guess_leaderboard",34,807780,"0.0-12.0-3.4",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",NA,"","","","","THIRTY FOUR","",NA,NA,"",1961.19999998808,14,56,4,56,42,"",NA,"",NA
"898","","survey-text",35,819552,"0.0-13.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",11767.599999994,"{""Q0"":""Thirty Four""}","","","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,"thirty four",NA,"",NA
"899","","survey-multi-choice",36,835423,"0.0-14.0",NA,114,"200,55,100,156,206,67,242,114,145,56,231,44,195,21,32,112,87,172,130,89,154,89,190,114,118,90,71,127,34,209,74,84",57,"669a702db1122fc5150a13ce","65ad465b1c79ea32da32e582","669ac448db735766227ae2c5",1,2,0,"false",4,71,"",15867.6000000238,"{""Q0"":""4. I would be <b>fourth</b> out of the six of us.""}","[0]","","self-rating","","",NA,NA,"",NA,4,NA,NA,NA,NA,"",NA,"",NA
